Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_6938,44,Female,70746,90,South,Married,1,Retired,302,17,0
CUST_6939,25,Female,56918,52,West,Divorced,1,Employed,745,0,1
CUST_6940,48,Female,107105,44,West,Widowed,2,Unemployed,644,9,0
CUST_6941,24,Male,83602,77,North,Single,3,Unemployed,563,7,1
CUST_6942,20,Female,127268,16,West,Widowed,3,Student,377,0,1
CUST_6943,22,Male,38222,47,East,Single,3,Unemployed,557,15,0
CUST_6944,61,Female,92523,29,North,Divorced,3,Student,574,0,1
CUST_6945,32,Female,20863,94,West,Divorced,2,Student,832,17,1
CUST_6946,56,Male,38612,97,South,Divorced,0,Employed,418,8,1
CUST_6947,45,Male,112580,27,South,Married,1,Retired,560,11,0
CUST_6948,48,Male,64566,65,South,Divorced,1,Unemployed,675,15,1
CUST_6949,66,Male,54558,14,North,Divorced,0,Student,300,17,1
CUST_6950,31,Male,37300,26,East,Widowed,3,Retired,495,16,0
CUST_6951,19,Female,46019,82,North,Married,3,Student,593,14,0
CUST_6952,34,Female,55029,95,West,Divorced,0,Student,464,0,0
CUST_6953,36,Male,55273,72,West,Married,4,Employed,377,1,0
CUST_6954,29,Female,87346,34,West,Divorced,2,Employed,832,16,0
CUST_6955,51,Male,93685,63,West,Divorced,2,Employed,602,19,0
CUST_6956,50,Female,50031,60,East,Divorced,1,Student,668,13,0
CUST_6957,36,Female,131789,41,North,Widowed,0,Retired,657,16,1
CUST_6958,59,Male,43681,68,West,Widowed,1,Retired,787,19,0
CUST_6959,20,Female,140492,21,West,Widowed,1,Retired,843,17,1
CUST_6960,68,Female,139102,45,South,Widowed,2,Employed,774,4,1
CUST_6961,33,Male,34117,17,North,Married,1,Employed,465,14,0
CUST_6962,68,Female,83223,52,East,Widowed,2,Student,596,6,1
CUST_6963,40,Male,111052,16,South,Divorced,3,Retired,461,0,1
CUST_6964,29,Female,117534,30,North,Divorced,3,Student,365,13,0
CUST_6965,39,Female,63015,13,North,Married,0,Unemployed,701,18,1
CUST_6966,43,Male,36583,67,South,Divorced,4,Student,630,17,0
CUST_6967,41,Male,26758,81,East,Married,2,Employed,451,1,0
CUST_6968,27,Female,78880,37,North,Divorced,1,Employed,410,9,0
CUST_6969,57,Male,114827,26,North,Married,2,Student,395,0,0
CUST_6970,57,Male,90531,16,East,Divorced,3,Unemployed,802,0,0
CUST_6971,47,Male,79399,39,East,Single,1,Employed,604,2,0
CUST_6972,53,Female,24312,24,East,Widowed,0,Retired,343,10,0
CUST_6973,62,Female,87915,56,South,Single,1,Retired,750,15,1
CUST_6974,20,Female,66540,67,East,Divorced,1,Employed,562,18,1
CUST_6975,25,Female,119259,6,North,Widowed,2,Employed,535,16,0
CUST_6976,42,Male,32986,31,East,Divorced,4,Employed,522,12,1
CUST_6977,32,Male,24846,7,East,Widowed,2,Student,568,13,1
CUST_6978,22,Male,40415,98,North,Widowed,4,Student,763,9,1
CUST_6979,36,Female,55990,55,North,Widowed,1,Retired,618,0,0
CUST_6980,52,Male,80864,95,West,Single,2,Unemployed,820,15,0
CUST_6981,59,Male,44356,24,East,Single,3,Employed,641,8,1
CUST_6982,64,Female,119883,70,East,Single,0,Retired,512,16,0
CUST_6983,64,Female,53374,71,South,Widowed,3,Student,411,0,0
CUST_6984,31,Female,40204,32,North,Single,4,Student,748,0,0
CUST_6985,62,Female,65276,19,South,Divorced,1,Retired,552,13,0
CUST_6986,26,Male,112357,67,East,Married,4,Student,620,7,1
CUST_6987,63,Male,66751,45,South,Widowed,1,Student,753,13,0
CUST_6988,48,Male,143630,76,East,Divorced,2,Retired,331,1,0
CUST_6989,23,Female,118970,96,West,Widowed,3,Unemployed,527,8,0
CUST_6990,50,Male,38006,98,West,Married,4,Student,781,10,0
CUST_6991,28,Female,89210,52,North,Married,0,Employed,757,16,0
CUST_6992,38,Female,34867,57,East,Single,2,Student,800,19,0
CUST_6993,39,Male,122406,43,South,Single,0,Unemployed,451,10,1
CUST_6994,64,Female,48906,68,West,Divorced,1,Unemployed,438,6,0
CUST_6995,30,Male,35838,1,North,Single,4,Unemployed,830,1,1
CUST_6996,19,Female,99218,74,North,Widowed,0,Employed,581,19,0
CUST_6997,46,Male,54976,62,North,Divorced,3,Unemployed,669,18,1
CUST_6998,28,Female,36459,59,South,Divorced,2,Student,585,11,0
CUST_6999,38,Female,110590,94,North,Widowed,4,Unemployed,832,11,0
CUST_7000,23,Male,103620,59,West,Single,0,Unemployed,483,3,0
CUST_7001,46,Male,107026,71,East,Single,4,Employed,736,9,0
CUST_7002,67,Male,34090,58,West,Widowed,4,Unemployed,487,5,0
CUST_7003,45,Female,93150,51,West,Single,3,Student,766,0,0
CUST_7004,42,Female,116592,66,West,Married,3,Employed,581,13,0
CUST_7005,51,Female,45455,42,West,Divorced,1,Employed,814,1,0
CUST_7006,41,Female,23896,72,South,Married,1,Retired,750,4,1
CUST_7007,68,Female,33783,41,West,Divorced,4,Employed,803,18,0
CUST_7008,31,Male,90845,65,West,Married,3,Student,631,4,0
CUST_7009,25,Male,63337,37,South,Married,0,Employed,318,1,0
CUST_7010,31,Male,116014,19,South,Divorced,2,Unemployed,775,12,0
CUST_7011,54,Male,92441,58,South,Single,0,Employed,346,19,0
CUST_7012,19,Female,105801,83,South,Married,3,Retired,320,19,0
CUST_7013,52,Female,121229,17,North,Single,1,Unemployed,465,1,0
CUST_7014,66,Male,148078,15,West,Divorced,2,Unemployed,434,12,1
CUST_7015,34,Male,143284,28,South,Divorced,2,Employed,715,7,1
CUST_7016,62,Female,23577,60,West,Widowed,2,Employed,567,9,1
CUST_7017,35,Female,126728,97,South,Married,1,Unemployed,320,11,0
CUST_7018,38,Female,123576,87,North,Widowed,3,Unemployed,379,14,0
CUST_7019,64,Male,95496,71,North,Single,3,Employed,528,3,0
CUST_7020,25,Male,120125,94,East,Single,2,Retired,330,18,1
CUST_7021,68,Female,128565,86,South,Single,0,Retired,631,10,1
CUST_7022,62,Male,96234,23,West,Widowed,2,Unemployed,804,4,1
CUST_7023,44,Female,149798,37,East,Single,0,Unemployed,820,4,0
CUST_7024,30,Female,149982,2,West,Single,0,Student,431,7,1
CUST_7025,35,Female,32861,18,East,Widowed,3,Employed,565,2,0
CUST_7026,29,Female,132566,82,South,Divorced,4,Retired,672,5,1
CUST_7027,43,Female,86242,96,South,Single,3,Unemployed,378,4,0
CUST_7028,54,Male,109264,66,East,Divorced,3,Unemployed,307,15,1
CUST_7029,59,Female,147591,67,East,Single,3,Unemployed,808,12,0
CUST_7030,47,Female,126572,57,South,Widowed,0,Unemployed,425,7,0
CUST_7031,29,Male,99764,54,North,Married,3,Student,746,0,0
CUST_7032,53,Female,128069,9,South,Widowed,1,Retired,834,19,0
CUST_7033,43,Female,56047,86,West,Divorced,2,Unemployed,847,1,1
CUST_7034,54,Female,47752,42,South,Married,0,Unemployed,365,4,0
CUST_7035,59,Female,114572,42,South,Divorced,2,Student,370,19,1
CUST_7036,47,Male,32015,91,West,Widowed,2,Unemployed,423,16,1
CUST_7037,29,Female,98332,13,East,Divorced,1,Retired,582,0,0
CUST_7038,24,Male,108540,88,East,Widowed,4,Employed,412,3,0
CUST_7039,63,Male,73975,85,South,Widowed,4,Student,312,1,1
CUST_7040,38,Female,76956,23,East,Divorced,3,Unemployed,521,17,0
CUST_7041,53,Male,21205,77,East,Widowed,4,Unemployed,710,8,0
CUST_7042,32,Female,74996,32,North,Widowed,0,Student,542,14,0
CUST_7043,24,Female,145319,13,West,Widowed,2,Retired,820,6,1
CUST_7044,29,Male,48178,41,East,Single,2,Unemployed,356,16,0
CUST_7045,57,Male,74192,50,East,Divorced,0,Unemployed,344,12,0
CUST_7046,20,Male,124165,63,North,Divorced,4,Unemployed,363,15,0
CUST_7047,61,Male,32382,35,South,Divorced,1,Retired,427,7,0
CUST_7048,32,Male,90521,1,West,Married,2,Unemployed,375,15,1
CUST_7049,42,Male,109811,68,East,Widowed,1,Unemployed,539,1,1
CUST_7050,20,Male,112824,46,East,Divorced,0,Employed,813,19,0
CUST_7051,25,Male,125688,36,West,Divorced,2,Unemployed,470,3,1
CUST_7052,51,Female,92785,23,South,Married,4,Employed,707,17,0
CUST_7053,61,Male,149071,10,South,Widowed,1,Student,778,8,0
CUST_7054,48,Female,115478,35,South,Widowed,2,Unemployed,490,15,1
CUST_7055,49,Male,148449,7,West,Married,0,Student,804,1,0
CUST_7056,64,Male,78378,54,North,Single,3,Retired,553,18,0
CUST_7057,36,Male,33225,46,North,Single,2,Student,303,4,0
CUST_7058,54,Female,126231,68,West,Widowed,0,Student,665,11,1
CUST_7059,62,Female,122238,25,East,Widowed,4,Unemployed,622,8,0
CUST_7060,56,Male,108208,14,North,Divorced,4,Retired,459,14,0
CUST_7061,63,Male,107218,51,West,Single,3,Unemployed,566,0,0
CUST_7062,24,Female,64671,91,West,Married,3,Student,473,5,1
CUST_7063,34,Female,136335,12,West,Single,1,Retired,804,1,0
CUST_7064,28,Male,147505,70,South,Divorced,0,Retired,638,8,1
CUST_7065,23,Male,87565,16,East,Single,4,Employed,612,0,1
CUST_7066,18,Female,94919,29,East,Single,0,Retired,506,11,0
CUST_7067,60,Male,39797,71,West,Married,4,Employed,846,3,1
CUST_7068,31,Male,35642,63,North,Single,2,Retired,305,17,0
CUST_7069,36,Male,55303,1,North,Divorced,2,Retired,666,10,1
CUST_7070,65,Male,88909,56,East,Married,0,Unemployed,649,8,0
CUST_7071,62,Male,20268,65,North,Divorced,2,Employed,734,10,0
CUST_7072,37,Female,88767,42,West,Single,2,Employed,707,16,0
CUST_7073,50,Female,95829,92,South,Single,0,Employed,796,7,0
CUST_7074,57,Female,99474,63,South,Single,1,Employed,606,0,0
CUST_7075,20,Male,121152,44,East,Divorced,1,Employed,529,4,1
CUST_7076,31,Male,64635,75,West,Divorced,0,Unemployed,740,17,0
CUST_7077,38,Female,59369,78,West,Married,1,Retired,749,12,0
CUST_7078,41,Female,96995,69,North,Widowed,3,Unemployed,677,5,1
CUST_7079,50,Male,133480,2,North,Married,0,Retired,573,8,0
CUST_7080,61,Female,118180,37,South,Divorced,3,Employed,603,15,1
CUST_7081,31,Female,50652,86,North,Single,3,Unemployed,812,13,0
CUST_7082,22,Female,50062,19,East,Single,3,Unemployed,567,18,1
CUST_7083,63,Female,137401,18,North,Married,3,Employed,443,18,1
CUST_7084,53,Male,25340,85,East,Married,0,Student,442,16,0
CUST_7085,65,Female,107013,23,North,Divorced,4,Unemployed,819,9,0
CUST_7086,42,Male,92478,67,South,Married,0,Retired,605,9,0
CUST_7087,49,Male,105928,57,East,Divorced,2,Student,693,12,0
CUST_7088,68,Female,76463,1,West,Married,3,Retired,364,10,1
CUST_7089,39,Female,86181,43,West,Divorced,2,Employed,385,11,1
CUST_7090,50,Male,61817,84,East,Widowed,4,Employed,798,13,1
CUST_7091,35,Male,88254,24,North,Divorced,3,Unemployed,731,13,0
CUST_7092,23,Male,72706,33,East,Divorced,2,Unemployed,629,19,1
CUST_7093,63,Female,67740,10,South,Divorced,0,Student,540,17,1
CUST_7094,44,Male,48999,6,North,Married,4,Student,799,13,0
CUST_7095,46,Male,102306,55,North,Widowed,0,Employed,482,19,0
CUST_7096,35,Female,118166,94,North,Widowed,2,Retired,714,17,0
CUST_7097,49,Male,78452,80,West,Widowed,4,Employed,548,15,0
CUST_7098,37,Female,62021,55,West,Widowed,3,Retired,778,15,0
CUST_7099,29,Female,117078,54,North,Widowed,1,Retired,623,10,0
CUST_7100,37,Female,47751,61,South,Married,4,Retired,652,19,1
CUST_7101,20,Male,74606,36,South,Single,3,Employed,466,16,1
CUST_7102,35,Male,47149,82,West,Divorced,0,Unemployed,770,13,0
CUST_7103,54,Female,87327,14,South,Single,3,Employed,731,1,0
CUST_7104,54,Female,53527,10,North,Married,4,Unemployed,303,17,0
CUST_7105,54,Male,133715,83,South,Single,1,Student,400,4,0
CUST_7106,69,Male,129615,68,West,Widowed,2,Student,677,5,0
CUST_7107,24,Female,92098,30,East,Divorced,1,Employed,465,12,0
CUST_7108,69,Male,148455,23,North,Divorced,4,Employed,504,1,0
CUST_7109,54,Male,141126,28,West,Widowed,1,Retired,502,19,0
CUST_7110,64,Male,109437,32,West,Single,4,Unemployed,608,16,0
CUST_7111,18,Male,142518,60,North,Married,2,Retired,825,9,0
CUST_7112,41,Female,84924,97,West,Married,1,Retired,425,3,0
CUST_7113,29,Male,119518,30,West,Married,2,Student,510,18,0
CUST_7114,49,Male,21852,27,North,Divorced,3,Retired,316,13,0
CUST_7115,21,Female,60884,15,South,Widowed,1,Unemployed,551,4,0
CUST_7116,33,Male,124618,77,West,Married,1,Retired,476,1,0
CUST_7117,33,Male,23312,50,South,Widowed,2,Retired,705,14,1
CUST_7118,22,Male,133040,72,East,Divorced,0,Employed,833,2,0
CUST_7119,48,Male,81487,45,West,Widowed,4,Employed,492,16,1
CUST_7120,54,Male,75038,85,West,Married,2,Employed,332,9,0
CUST_7121,29,Female,37247,99,West,Divorced,1,Unemployed,719,17,1
CUST_7122,68,Female,138868,49,South,Widowed,3,Unemployed,757,11,0
CUST_7123,48,Female,104220,59,East,Divorced,0,Student,840,3,0
CUST_7124,41,Male,114034,47,South,Married,4,Student,823,12,0
CUST_7125,43,Female,145595,21,South,Widowed,1,Employed,575,13,0
CUST_7126,49,Female,75419,92,East,Married,0,Retired,778,5,0
CUST_7127,18,Female,100299,5,South,Single,1,Employed,685,7,0
CUST_7128,51,Female,108441,77,North,Single,0,Student,577,10,1
CUST_7129,54,Female,56176,15,South,Single,2,Retired,809,7,0
CUST_7130,34,Female,142108,11,South,Divorced,3,Unemployed,780,13,0
CUST_7131,32,Male,29064,74,South,Single,0,Unemployed,383,17,0
CUST_7132,28,Female,114236,77,East,Single,2,Student,484,14,0
CUST_7133,46,Female,46789,28,South,Widowed,1,Student,795,4,0
CUST_7134,35,Female,78450,89,North,Married,4,Unemployed,814,0,0
CUST_7135,44,Female,129464,10,West,Widowed,1,Student,359,1,0
CUST_7136,49,Female,57075,17,West,Single,2,Unemployed,427,13,0
CUST_7137,55,Male,88145,59,East,Married,2,Employed,674,4,0
CUST_7138,32,Female,90326,57,South,Divorced,4,Employed,386,3,0
CUST_7139,43,Male,114713,21,North,Widowed,2,Student,367,19,0
CUST_7140,35,Male,118464,71,West,Married,4,Unemployed,719,15,0
CUST_7141,26,Male,137949,47,South,Married,0,Retired,642,2,0
CUST_7142,24,Male,78784,54,North,Divorced,2,Employed,462,3,0
CUST_7143,65,Male,58540,92,West,Single,0,Employed,613,2,0
CUST_7144,31,Female,67114,12,South,Divorced,1,Retired,784,3,0
CUST_7145,39,Female,34574,61,East,Single,1,Retired,492,2,0
CUST_7146,34,Male,80362,99,North,Divorced,2,Student,745,19,0
CUST_7147,33,Female,149183,75,East,Widowed,0,Unemployed,301,18,0
CUST_7148,62,Female,103500,38,South,Widowed,4,Employed,507,0,0
CUST_7149,33,Female,63868,22,West,Married,1,Unemployed,427,7,0
CUST_7150,21,Male,71472,94,South,Single,1,Retired,547,12,0
CUST_7151,53,Female,21157,50,East,Married,4,Unemployed,379,16,0
CUST_7152,46,Male,128225,89,South,Divorced,3,Student,643,0,0
CUST_7153,68,Male,119836,87,West,Widowed,1,Retired,310,12,1
CUST_7154,27,Male,128949,31,South,Divorced,3,Unemployed,697,9,1
CUST_7155,64,Female,124055,74,East,Widowed,1,Employed,386,2,1
CUST_7156,19,Female,132367,28,South,Single,0,Retired,322,12,0
CUST_7157,68,Female,80859,45,East,Widowed,3,Retired,763,18,0
CUST_7158,49,Male,73620,11,East,Single,3,Student,341,4,0
CUST_7159,36,Female,23845,94,East,Married,2,Student,316,1,0
CUST_7160,36,Male,30280,4,East,Single,1,Unemployed,659,3,0
CUST_7161,64,Female,45439,79,East,Widowed,1,Retired,740,16,0
CUST_7162,20,Female,99720,3,West,Married,0,Unemployed,752,9,1
CUST_7163,33,Female,31299,49,East,Single,1,Unemployed,720,9,0
CUST_7164,28,Female,130819,4,South,Divorced,1,Student,674,16,0
CUST_7165,21,Female,102991,32,West,Divorced,0,Student,702,14,1
CUST_7166,39,Male,73190,59,South,Married,1,Student,652,18,0
CUST_7167,63,Female,35346,4,South,Widowed,4,Employed,387,18,0
CUST_7168,25,Female,64906,19,South,Widowed,2,Unemployed,467,9,0
CUST_7169,39,Male,33403,62,West,Married,3,Retired,619,6,1
CUST_7170,48,Female,119541,87,South,Divorced,4,Employed,803,11,0
CUST_7171,54,Female,86558,15,South,Single,3,Unemployed,569,18,0
CUST_7172,41,Male,93632,23,South,Widowed,4,Student,523,14,1
CUST_7173,48,Male,143841,47,East,Divorced,0,Unemployed,408,5,0
CUST_7174,40,Male,130353,20,East,Married,0,Employed,341,10,0
CUST_7175,68,Female,106153,39,West,Divorced,2,Retired,568,11,0
CUST_7176,26,Female,130024,6,North,Divorced,3,Unemployed,319,4,0
CUST_7177,45,Female,25191,18,East,Single,4,Unemployed,303,8,0
CUST_7178,68,Male,20657,62,West,Single,2,Student,723,10,0
CUST_7179,33,Female,79302,29,East,Widowed,1,Retired,698,13,1
CUST_7180,65,Female,42571,34,West,Divorced,4,Student,701,13,0
CUST_7181,28,Female,81319,35,North,Divorced,0,Retired,342,18,0
CUST_7182,29,Female,135520,95,South,Widowed,1,Student,511,10,0
CUST_7183,24,Male,77744,28,East,Divorced,4,Unemployed,702,15,0
CUST_7184,59,Male,72643,85,South,Single,2,Employed,372,17,1
CUST_7185,48,Female,96193,78,South,Divorced,4,Student,593,17,0
CUST_7186,62,Female,132672,69,South,Single,2,Employed,587,8,0
CUST_7187,30,Male,137710,59,North,Divorced,1,Unemployed,726,5,0
CUST_7188,56,Female,124476,6,North,Widowed,0,Employed,537,8,1
CUST_7189,43,Male,109145,55,North,Married,3,Student,648,8,0
CUST_7190,42,Male,62483,77,South,Single,2,Student,815,16,1
CUST_7191,24,Male,112073,61,West,Divorced,3,Student,683,12,0
CUST_7192,62,Male,76347,37,West,Married,3,Employed,728,2,0
CUST_7193,39,Male,106270,5,West,Widowed,4,Student,687,17,0
CUST_7194,61,Male,37238,33,West,Married,3,Unemployed,631,3,1
CUST_7195,49,Female,122541,56,North,Widowed,4,Retired,674,1,0
CUST_7196,29,Female,55210,8,East,Divorced,3,Student,830,10,0
CUST_7197,35,Female,76370,60,West,Married,3,Unemployed,493,13,0
CUST_7198,21,Female,114702,4,North,Single,1,Student,748,18,1
CUST_7199,46,Female,66336,92,East,Single,2,Student,492,13,0
CUST_7200,37,Female,132678,42,East,Married,3,Employed,791,8,0
CUST_7201,44,Male,66736,60,North,Widowed,4,Employed,360,15,0
CUST_7202,48,Male,76413,37,West,Married,0,Retired,636,8,0
CUST_7203,50,Female,139057,91,West,Married,1,Student,582,6,0
CUST_7204,19,Female,32138,98,North,Widowed,2,Retired,796,14,1
CUST_7205,53,Female,43374,46,East,Married,1,Unemployed,403,18,0
CUST_7206,54,Female,34366,19,West,Married,2,Employed,635,1,1
CUST_7207,36,Female,22130,3,East,Married,0,Unemployed,843,8,0
CUST_7208,41,Female,130107,48,South,Divorced,4,Student,680,4,0
CUST_7209,35,Male,102539,42,West,Single,4,Unemployed,619,8,0
CUST_7210,47,Female,58264,17,North,Widowed,0,Unemployed,494,6,1
CUST_7211,32,Female,133601,34,East,Married,0,Student,418,11,0
CUST_7212,54,Male,116051,44,South,Single,3,Employed,507,10,1
CUST_7213,49,Male,30965,52,North,Divorced,0,Student,582,12,0
CUST_7214,33,Female,148891,57,East,Divorced,3,Student,342,10,1
CUST_7215,59,Male,63710,75,South,Widowed,4,Unemployed,396,5,0
CUST_7216,48,Male,28103,99,East,Widowed,0,Employed,665,1,0
CUST_7217,48,Female,108055,26,South,Divorced,0,Student,586,6,1
CUST_7218,26,Female,40043,54,South,Divorced,3,Employed,774,3,1
CUST_7219,47,Female,91753,19,South,Married,2,Student,787,12,0
CUST_7220,26,Male,111791,31,West,Widowed,4,Retired,627,7,0
CUST_7221,49,Female,125334,90,West,Single,4,Unemployed,423,12,1
CUST_7222,31,Female,74477,12,South,Single,0,Retired,394,11,0
CUST_7223,26,Male,47368,77,North,Widowed,1,Retired,618,18,1
CUST_7224,65,Male,141147,48,West,Single,2,Retired,734,18,0
CUST_7225,51,Male,138115,79,East,Widowed,4,Employed,414,3,0
CUST_7226,44,Male,149142,19,South,Single,3,Unemployed,514,15,0
CUST_7227,29,Female,101486,96,South,Married,4,Employed,447,19,0
CUST_7228,63,Female,136171,14,East,Divorced,2,Employed,675,6,0
CUST_7229,63,Female,63140,23,North,Widowed,3,Student,617,7,0
CUST_7230,53,Male,70576,20,South,Widowed,1,Unemployed,393,12,1
CUST_7231,40,Female,32459,81,South,Single,2,Student,741,14,0
CUST_7232,24,Female,84582,64,South,Widowed,0,Student,360,6,1
CUST_7233,39,Female,142299,61,North,Single,1,Student,773,0,0
CUST_7234,38,Male,76542,34,West,Divorced,0,Employed,336,5,1
CUST_7235,51,Female,112421,91,North,Widowed,4,Employed,797,5,1
CUST_7236,18,Female,127240,48,North,Divorced,1,Student,765,16,1
CUST_7237,68,Female,80217,53,North,Widowed,0,Retired,745,1,0
CUST_7238,28,Male,110577,17,South,Single,2,Unemployed,340,15,1
CUST_7239,28,Male,71933,64,South,Divorced,4,Employed,660,17,1
CUST_7240,31,Female,87321,16,West,Widowed,2,Retired,314,5,1
CUST_7241,38,Male,87441,46,North,Divorced,1,Student,590,11,0
CUST_7242,52,Female,55562,5,East,Married,0,Student,369,13,1
CUST_7243,45,Male,119560,23,North,Single,0,Unemployed,374,16,1
CUST_7244,30,Male,90845,78,South,Married,2,Retired,643,6,0
CUST_7245,56,Female,122301,76,South,Married,3,Student,548,4,0
CUST_7246,54,Female,141632,60,West,Single,4,Unemployed,595,5,0
CUST_7247,60,Male,115053,74,South,Single,1,Retired,435,6,0
CUST_7248,18,Female,127074,20,East,Single,0,Student,454,17,1
CUST_7249,42,Male,79714,83,North,Divorced,4,Unemployed,431,10,0
CUST_7250,32,Female,108786,96,North,Single,1,Retired,564,16,0
CUST_7251,23,Male,64053,81,West,Divorced,2,Student,575,12,1
CUST_7252,62,Male,94026,63,East,Widowed,4,Student,763,19,0
CUST_7253,40,Male,113172,95,South,Widowed,3,Student,555,2,0
CUST_7254,68,Female,87759,45,South,Married,4,Student,781,1,0
CUST_7255,20,Female,81798,3,West,Divorced,2,Unemployed,539,19,0
CUST_7256,25,Female,141163,18,North,Single,0,Employed,467,18,1
CUST_7257,38,Female,78857,73,South,Divorced,2,Student,510,0,0
CUST_7258,40,Male,84464,2,West,Widowed,2,Retired,327,3,0
CUST_7259,39,Male,94648,69,West,Married,1,Employed,801,5,0
CUST_7260,29,Female,140745,43,East,Married,4,Employed,531,19,0
CUST_7261,26,Female,33273,86,East,Divorced,2,Retired,351,4,1
CUST_7262,27,Male,102272,18,West,Married,4,Unemployed,746,16,1
CUST_7263,34,Male,111499,40,East,Married,4,Student,346,3,0
CUST_7264,24,Male,122927,28,South,Married,4,Employed,656,10,0
CUST_7265,19,Male,131000,97,South,Widowed,4,Retired,509,12,1
CUST_7266,27,Male,133812,37,West,Widowed,3,Unemployed,378,1,0
CUST_7267,49,Female,96279,43,North,Married,2,Retired,622,6,1
CUST_7268,56,Male,72599,56,South,Divorced,0,Unemployed,367,17,0
CUST_7269,40,Male,108657,19,South,Married,1,Employed,589,0,0
CUST_7270,20,Female,133319,16,South,Divorced,1,Student,460,2,0
CUST_7271,59,Female,128743,26,South,Widowed,1,Unemployed,452,11,1
CUST_7272,55,Male,60638,92,East,Married,3,Employed,457,16,0
CUST_7273,50,Female,91055,29,South,Widowed,2,Unemployed,692,4,1
CUST_7274,20,Female,132828,36,West,Married,4,Employed,600,12,0
CUST_7275,26,Male,83497,34,East,Single,1,Retired,300,14,0
CUST_7276,44,Male,114483,24,East,Divorced,4,Employed,486,15,1
